rank,slack_ns,required_time_ns,data_path_delay_ns,logic_delay_ns,route_delay_ns,route_ratio,logic_levels,startpoint,endpoint,path_class,main_cells
121,0.916,5.000,3.837,1.105,2.732,0.712,5,"ecc_fold_word_q_reg[1]/C","ecc_product_even_reg_0_3_27_27/SP/I","other","FDCE=1;LUT4=1;LUT6=4;RAMD32=1"
122,0.916,5.000,3.837,1.105,2.732,0.712,5,"ecc_fold_word_q_reg[1]/C","ecc_product_even_reg_0_3_28_28/SP/I","other","FDCE=1;LUT4=1;LUT6=4;RAMD32=1"
123,0.916,5.000,3.837,1.105,2.732,0.712,5,"ecc_fold_word_q_reg[1]/C","ecc_product_even_reg_0_3_29_29/SP/I","other","FDCE=1;LUT4=1;LUT6=4;RAMD32=1"
124,0.916,5.000,3.837,1.105,2.732,0.712,5,"ecc_fold_word_q_reg[1]/C","ecc_product_even_reg_0_3_2_2/SP/I","other","FDCE=1;LUT4=1;LUT6=4;RAMD32=1"
125,0.916,5.000,3.837,1.105,2.732,0.712,5,"ecc_fold_word_q_reg[1]/C","ecc_product_even_reg_0_3_30_30/SP/I","other","FDCE=1;LUT4=1;LUT6=4;RAMD32=1"
126,0.916,5.000,3.837,1.105,2.732,0.712,5,"ecc_fold_word_q_reg[1]/C","ecc_product_even_reg_0_3_31_31/SP/I","other","FDCE=1;LUT4=2;LUT6=3;RAMD32=1"
127,0.916,5.000,3.837,1.105,2.732,0.712,5,"ecc_fold_word_q_reg[1]/C","ecc_product_even_reg_0_3_32_32/SP/I","other","FDCE=1;LUT4=1;LUT6=4;RAMD32=1"
128,0.916,5.000,3.837,1.105,2.732,0.712,5,"ecc_fold_word_q_reg[1]/C","ecc_product_even_reg_0_3_33_33/SP/I","other","FDCE=1;LUT4=1;LUT6=4;RAMD32=1"
129,0.916,5.000,3.837,1.105,2.732,0.712,5,"ecc_fold_word_q_reg[1]/C","ecc_product_even_reg_0_3_34_34/SP/I","other","FDCE=1;LUT4=1;LUT6=4;RAMD32=1"
130,0.916,5.000,3.837,1.105,2.732,0.712,5,"ecc_fold_word_q_reg[1]/C","ecc_product_even_reg_0_3_35_35/SP/I","other","FDCE=1;LUT4=1;LUT6=4;RAMD32=1"
131,0.916,5.000,3.837,1.105,2.732,0.712,5,"ecc_fold_word_q_reg[1]/C","ecc_product_even_reg_0_3_36_36/SP/I","other","FDCE=1;LUT4=1;LUT6=4;RAMD32=1"
132,0.916,5.000,3.837,1.105,2.732,0.712,5,"ecc_fold_word_q_reg[1]/C","ecc_product_even_reg_0_3_37_37/SP/I","other","FDCE=1;LUT4=1;LUT6=4;RAMD32=1"
133,0.916,5.000,3.837,1.105,2.732,0.712,5,"ecc_fold_word_q_reg[1]/C","ecc_product_even_reg_0_3_38_38/SP/I","other","FDCE=1;LUT4=1;LUT6=4;RAMD32=1"
134,0.916,5.000,3.837,1.105,2.732,0.712,5,"ecc_fold_word_q_reg[1]/C","ecc_product_even_reg_0_3_39_39/SP/I","other","FDCE=1;LUT4=1;LUT6=4;RAMD32=1"
135,0.916,5.000,3.837,1.105,2.732,0.712,5,"ecc_fold_word_q_reg[1]/C","ecc_product_even_reg_0_3_3_3/SP/I","other","FDCE=1;LUT4=1;LUT6=4;RAMD32=1"
136,0.916,5.000,3.837,1.105,2.732,0.712,5,"ecc_fold_word_q_reg[1]/C","ecc_product_even_reg_0_3_40_40/SP/I","other","FDCE=1;LUT4=1;LUT6=4;RAMD32=1"
137,0.916,5.000,3.837,1.105,2.732,0.712,5,"ecc_fold_word_q_reg[1]/C","ecc_product_even_reg_0_3_41_41/SP/I","other","FDCE=1;LUT4=1;LUT6=4;RAMD32=1"
138,0.916,5.000,3.837,1.105,2.732,0.712,5,"ecc_fold_word_q_reg[1]/C","ecc_product_even_reg_0_3_42_42/SP/I","other","FDCE=1;LUT4=1;LUT6=4;RAMD32=1"
139,0.916,5.000,3.837,1.105,2.732,0.712,5,"ecc_fold_word_q_reg[1]/C","ecc_product_even_reg_0_3_43_43/SP/I","other","FDCE=1;LUT4=1;LUT6=4;RAMD32=1"
140,0.916,5.000,3.837,1.105,2.732,0.712,5,"ecc_fold_word_q_reg[1]/C","ecc_product_even_reg_0_3_44_44/SP/I","other","FDCE=1;LUT4=1;LUT6=4;RAMD32=1"
141,0.916,5.000,3.837,1.105,2.732,0.712,5,"ecc_fold_word_q_reg[1]/C","ecc_product_even_reg_0_3_45_45/SP/I","other","FDCE=1;LUT4=1;LUT6=4;RAMD32=1"
142,0.916,5.000,3.837,1.105,2.732,0.712,5,"ecc_fold_word_q_reg[1]/C","ecc_product_even_reg_0_3_46_46/SP/I","other","FDCE=1;LUT4=1;LUT6=4;RAMD32=1"
143,0.916,5.000,3.837,1.105,2.732,0.712,5,"ecc_fold_word_q_reg[1]/C","ecc_product_even_reg_0_3_47_47/SP/I","other","FDCE=1;LUT4=1;LUT6=4;RAMD32=1"
144,0.916,5.000,3.837,1.105,2.732,0.712,5,"ecc_fold_word_q_reg[1]/C","ecc_product_even_reg_0_3_48_48/SP/I","other","FDCE=1;LUT4=1;LUT6=4;RAMD32=1"
145,0.916,5.000,3.837,1.105,2.732,0.712,5,"ecc_fold_word_q_reg[1]/C","ecc_product_even_reg_0_3_49_49/SP/I","other","FDCE=1;LUT4=1;LUT6=4;RAMD32=1"
146,0.916,5.000,3.837,1.105,2.732,0.712,5,"ecc_fold_word_q_reg[1]/C","ecc_product_even_reg_0_3_4_4/SP/I","other","FDCE=1;LUT4=1;LUT6=4;RAMD32=1"
147,0.916,5.000,3.837,1.105,2.732,0.712,5,"ecc_fold_word_q_reg[1]/C","ecc_product_even_reg_0_3_50_50/SP/I","other","FDCE=1;LUT4=1;LUT6=4;RAMD32=1"
148,0.916,5.000,3.837,1.105,2.732,0.712,5,"ecc_fold_word_q_reg[1]/C","ecc_product_even_reg_0_3_51_51/SP/I","other","FDCE=1;LUT4=1;LUT6=4;RAMD32=1"
149,0.916,5.000,3.837,1.105,2.732,0.712,5,"ecc_fold_word_q_reg[1]/C","ecc_product_even_reg_0_3_52_52/SP/I","other","FDCE=1;LUT4=1;LUT6=4;RAMD32=1"
150,0.916,5.000,3.837,1.105,2.732,0.712,5,"ecc_fold_word_q_reg[1]/C","ecc_product_even_reg_0_3_53_53/SP/I","other","FDCE=1;LUT4=1;LUT6=4;RAMD32=1"
151,0.916,5.000,3.837,1.105,2.732,0.712,5,"ecc_fold_word_q_reg[1]/C","ecc_product_even_reg_0_3_54_54/SP/I","other","FDCE=1;LUT4=1;LUT6=4;RAMD32=1"
152,0.916,5.000,3.837,1.105,2.732,0.712,5,"ecc_fold_word_q_reg[1]/C","ecc_product_even_reg_0_3_55_55/SP/I","other","FDCE=1;LUT4=1;LUT6=4;RAMD32=1"
153,0.916,5.000,3.837,1.105,2.732,0.712,5,"ecc_fold_word_q_reg[1]/C","ecc_product_even_reg_0_3_56_56/SP/I","other","FDCE=1;LUT4=1;LUT6=4;RAMD32=1"
154,0.916,5.000,3.837,1.105,2.732,0.712,5,"ecc_fold_word_q_reg[1]/C","ecc_product_even_reg_0_3_57_57/SP/I","other","FDCE=1;LUT4=1;LUT6=4;RAMD32=1"
155,0.916,5.000,3.837,1.105,2.732,0.712,5,"ecc_fold_word_q_reg[1]/C","ecc_product_even_reg_0_3_58_58/SP/I","other","FDCE=1;LUT4=1;LUT6=4;RAMD32=1"
156,0.916,5.000,3.837,1.105,2.732,0.712,5,"ecc_fold_word_q_reg[1]/C","ecc_product_even_reg_0_3_59_59/SP/I","other","FDCE=1;LUT4=1;LUT6=4;RAMD32=1"
157,0.916,5.000,3.837,1.105,2.732,0.712,5,"ecc_fold_word_q_reg[1]/C","ecc_product_even_reg_0_3_5_5/SP/I","other","FDCE=1;LUT4=1;LUT6=4;RAMD32=1"
158,0.916,5.000,3.837,1.105,2.732,0.712,5,"ecc_fold_word_q_reg[1]/C","ecc_product_even_reg_0_3_60_60/SP/I","other","FDCE=1;LUT4=1;LUT6=4;RAMD32=1"
159,0.916,5.000,3.837,1.105,2.732,0.712,5,"ecc_fold_word_q_reg[1]/C","ecc_product_even_reg_0_3_61_61/SP/I","other","FDCE=1;LUT4=1;LUT6=4;RAMD32=1"
160,0.916,5.000,3.837,1.105,2.732,0.712,5,"ecc_fold_word_q_reg[1]/C","ecc_product_even_reg_0_3_62_62/SP/I","other","FDCE=1;LUT4=1;LUT6=4;RAMD32=1"
161,0.916,5.000,3.837,1.105,2.732,0.712,5,"ecc_fold_word_q_reg[1]/C","ecc_product_even_reg_0_3_6_6/SP/I","other","FDCE=1;LUT4=1;LUT6=4;RAMD32=1"
162,0.916,5.000,3.837,1.105,2.732,0.712,5,"ecc_fold_word_q_reg[1]/C","ecc_product_even_reg_0_3_7_7/SP/I","other","FDCE=1;LUT4=1;LUT6=4;RAMD32=1"
163,0.916,5.000,3.837,1.105,2.732,0.712,5,"ecc_fold_word_q_reg[1]/C","ecc_product_even_reg_0_3_8_8/SP/I","other","FDCE=1;LUT4=1;LUT6=4;RAMD32=1"
164,0.916,5.000,3.837,1.105,2.732,0.712,5,"ecc_fold_word_q_reg[1]/C","ecc_product_even_reg_0_3_9_9/SP/I","other","FDCE=1;LUT4=1;LUT6=4;RAMD32=1"
165,0.969,5.000,4.028,1.833,2.195,0.545,6,"a_q_reg[8]/C","st_q_reg[2]/D","TOP control","CARRY4=2;FDCE=2;LUT4=1;LUT6=3"
166,0.969,5.000,4.028,1.833,2.195,0.545,6,"a_q_reg[8]/C","st_q_reg[2]_rep/D","TOP control","CARRY4=2;FDCE=2;LUT4=1;LUT6=3"
167,0.969,5.000,4.028,1.833,2.195,0.545,6,"a_q_reg[8]/C","st_q_reg[3]/D","TOP control","CARRY4=2;FDCE=2;LUT4=1;LUT5=1;LUT6=2"
168,0.969,5.000,4.028,1.833,2.195,0.545,6,"a_q_reg[8]/C","st_q_reg[3]_rep/D","TOP control","CARRY4=2;FDCE=2;LUT4=1;LUT5=1;LUT6=2"
169,0.993,5.000,4.004,1.833,2.171,0.542,6,"a_q_reg[8]/C","res_q_reg[1]/D","scalar response","CARRY4=2;FDCE=2;LUT4=1;LUT6=3"
170,1.112,5.000,3.606,0.980,2.626,0.728,4,"ecc_fold_word_q_reg[1]/C","ecc_product_odd_reg_0_3_0_0/DP/I","other","FDCE=1;LUT4=1;LUT6=3;RAMD32=1"
171,1.112,5.000,3.606,0.980,2.626,0.728,4,"ecc_fold_word_q_reg[1]/C","ecc_product_odd_reg_0_3_10_10/DP/I","other","FDCE=1;LUT4=1;LUT6=3;RAMD32=1"
172,1.112,5.000,3.606,0.980,2.626,0.728,4,"ecc_fold_word_q_reg[1]/C","ecc_product_odd_reg_0_3_11_11/DP/I","other","FDCE=1;LUT4=1;LUT6=3;RAMD32=1"
173,1.112,5.000,3.606,0.980,2.626,0.728,4,"ecc_fold_word_q_reg[1]/C","ecc_product_odd_reg_0_3_12_12/DP/I","other","FDCE=1;LUT4=1;LUT6=3;RAMD32=1"
174,1.112,5.000,3.606,0.980,2.626,0.728,4,"ecc_fold_word_q_reg[1]/C","ecc_product_odd_reg_0_3_13_13/DP/I","other","FDCE=1;LUT4=1;LUT6=3;RAMD32=1"
175,1.112,5.000,3.606,0.980,2.626,0.728,4,"ecc_fold_word_q_reg[1]/C","ecc_product_odd_reg_0_3_14_14/DP/I","other","FDCE=1;LUT4=1;LUT6=3;RAMD32=1"
176,1.112,5.000,3.606,0.980,2.626,0.728,4,"ecc_fold_word_q_reg[1]/C","ecc_product_odd_reg_0_3_15_15/DP/I","other","FDCE=1;LUT4=1;LUT6=3;RAMD32=1"
177,1.112,5.000,3.606,0.980,2.626,0.728,4,"ecc_fold_word_q_reg[1]/C","ecc_product_odd_reg_0_3_16_16/DP/I","other","FDCE=1;LUT4=1;LUT6=3;RAMD32=1"
178,1.112,5.000,3.606,0.980,2.626,0.728,4,"ecc_fold_word_q_reg[1]/C","ecc_product_odd_reg_0_3_17_17/DP/I","other","FDCE=1;LUT4=1;LUT6=3;RAMD32=1"
179,1.112,5.000,3.606,0.980,2.626,0.728,4,"ecc_fold_word_q_reg[1]/C","ecc_product_odd_reg_0_3_18_18/DP/I","other","FDCE=1;LUT4=1;LUT6=3;RAMD32=1"
180,1.112,5.000,3.606,0.980,2.626,0.728,4,"ecc_fold_word_q_reg[1]/C","ecc_product_odd_reg_0_3_19_19/DP/I","other","FDCE=1;LUT4=1;LUT6=3;RAMD32=1"
181,1.112,5.000,3.606,0.980,2.626,0.728,4,"ecc_fold_word_q_reg[1]/C","ecc_product_odd_reg_0_3_1_1/DP/I","other","FDCE=1;LUT4=1;LUT6=3;RAMD32=1"
182,1.112,5.000,3.606,0.980,2.626,0.728,4,"ecc_fold_word_q_reg[1]/C","ecc_product_odd_reg_0_3_20_20/DP/I","other","FDCE=1;LUT4=1;LUT6=3;RAMD32=1"
183,1.112,5.000,3.606,0.980,2.626,0.728,4,"ecc_fold_word_q_reg[1]/C","ecc_product_odd_reg_0_3_21_21/DP/I","other","FDCE=1;LUT4=1;LUT6=3;RAMD32=1"
184,1.112,5.000,3.606,0.980,2.626,0.728,4,"ecc_fold_word_q_reg[1]/C","ecc_product_odd_reg_0_3_22_22/DP/I","other","FDCE=1;LUT4=1;LUT6=3;RAMD32=1"
185,1.112,5.000,3.606,0.980,2.626,0.728,4,"ecc_fold_word_q_reg[1]/C","ecc_product_odd_reg_0_3_23_23/DP/I","other","FDCE=1;LUT4=1;LUT6=3;RAMD32=1"
186,1.112,5.000,3.606,0.980,2.626,0.728,4,"ecc_fold_word_q_reg[1]/C","ecc_product_odd_reg_0_3_24_24/DP/I","other","FDCE=1;LUT4=1;LUT6=3;RAMD32=1"
187,1.112,5.000,3.606,0.980,2.626,0.728,4,"ecc_fold_word_q_reg[1]/C","ecc_product_odd_reg_0_3_25_25/DP/I","other","FDCE=1;LUT4=1;LUT6=3;RAMD32=1"
188,1.112,5.000,3.606,0.980,2.626,0.728,4,"ecc_fold_word_q_reg[1]/C","ecc_product_odd_reg_0_3_26_26/DP/I","other","FDCE=1;LUT4=1;LUT6=3;RAMD32=1"
189,1.112,5.000,3.606,0.980,2.626,0.728,4,"ecc_fold_word_q_reg[1]/C","ecc_product_odd_reg_0_3_27_27/DP/I","other","FDCE=1;LUT4=1;LUT6=3;RAMD32=1"
190,1.112,5.000,3.606,0.980,2.626,0.728,4,"ecc_fold_word_q_reg[1]/C","ecc_product_odd_reg_0_3_28_28/DP/I","other","FDCE=1;LUT4=1;LUT6=3;RAMD32=1"
191,1.112,5.000,3.606,0.980,2.626,0.728,4,"ecc_fold_word_q_reg[1]/C","ecc_product_odd_reg_0_3_29_29/DP/I","other","FDCE=1;LUT4=1;LUT6=3;RAMD32=1"
192,1.112,5.000,3.606,0.980,2.626,0.728,4,"ecc_fold_word_q_reg[1]/C","ecc_product_odd_reg_0_3_2_2/DP/I","other","FDCE=1;LUT4=1;LUT6=3;RAMD32=1"
193,1.112,5.000,3.606,0.980,2.626,0.728,4,"ecc_fold_word_q_reg[1]/C","ecc_product_odd_reg_0_3_30_30/DP/I","other","FDCE=1;LUT4=1;LUT6=3;RAMD32=1"
194,1.112,5.000,3.606,0.980,2.626,0.728,4,"ecc_fold_word_q_reg[1]/C","ecc_product_odd_reg_0_3_31_31/DP/I","other","FDCE=1;LUT4=2;LUT6=2;RAMD32=1"
195,1.112,5.000,3.606,0.980,2.626,0.728,4,"ecc_fold_word_q_reg[1]/C","ecc_product_odd_reg_0_3_32_32/DP/I","other","FDCE=1;LUT4=1;LUT6=3;RAMD32=1"
196,1.112,5.000,3.606,0.980,2.626,0.728,4,"ecc_fold_word_q_reg[1]/C","ecc_product_odd_reg_0_3_33_33/DP/I","other","FDCE=1;LUT4=1;LUT6=3;RAMD32=1"
197,1.112,5.000,3.606,0.980,2.626,0.728,4,"ecc_fold_word_q_reg[1]/C","ecc_product_odd_reg_0_3_34_34/DP/I","other","FDCE=1;LUT4=1;LUT6=3;RAMD32=1"
198,1.112,5.000,3.606,0.980,2.626,0.728,4,"ecc_fold_word_q_reg[1]/C","ecc_product_odd_reg_0_3_35_35/DP/I","other","FDCE=1;LUT4=1;LUT6=3;RAMD32=1"
199,1.112,5.000,3.606,0.980,2.626,0.728,4,"ecc_fold_word_q_reg[1]/C","ecc_product_odd_reg_0_3_36_36/DP/I","other","FDCE=1;LUT4=1;LUT6=3;RAMD32=1"
200,1.112,5.000,3.606,0.980,2.626,0.728,4,"ecc_fold_word_q_reg[1]/C","ecc_product_odd_reg_0_3_37_37/DP/I","other","FDCE=1;LUT4=1;LUT6=3;RAMD32=1"
