rank,slack_ns,required_time_ns,data_path_delay_ns,logic_delay_ns,route_delay_ns,route_ratio,logic_levels,startpoint,endpoint,path_class,main_cells
14,0.417,5.000,4.580,1.105,3.475,0.759,5,"gen_lane[1].i_p2_pop_slice/bool_result_q_reg[17]/C","gen_lane[1].i_p2_pop_slice/popcount_part_q_o_reg[0][2]/D","P2 popcount capture","FDCE=2;LUT3=2;LUT5=2;LUT6=1"
15,0.417,5.000,4.580,1.105,3.475,0.759,5,"gen_lane[1].i_p2_pop_slice/bool_result_q_reg[17]/C","gen_lane[1].i_p2_pop_slice/popcount_part_q_o_reg[0][3]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT5=3;LUT6=1"
16,0.417,5.000,4.580,1.105,3.475,0.759,5,"gen_lane[1].i_p2_pop_slice/bool_result_q_reg[49]/C","gen_lane[1].i_p2_pop_slice/popcount_part_q_o_reg[1][2]/D","P2 popcount capture","FDCE=2;LUT3=2;LUT5=2;LUT6=1"
17,0.417,5.000,4.580,1.105,3.475,0.759,5,"gen_lane[1].i_p2_pop_slice/bool_result_q_reg[49]/C","gen_lane[1].i_p2_pop_slice/popcount_part_q_o_reg[1][3]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT5=3;LUT6=1"
18,0.417,5.000,4.580,1.105,3.475,0.759,5,"gen_lane[2].i_p2_pop_slice/bool_result_q_reg[17]/C","gen_lane[2].i_p2_pop_slice/popcount_part_q_o_reg[0][2]/D","P2 popcount capture","FDCE=2;LUT3=2;LUT5=2;LUT6=1"
19,0.417,5.000,4.580,1.105,3.475,0.759,5,"gen_lane[2].i_p2_pop_slice/bool_result_q_reg[17]/C","gen_lane[2].i_p2_pop_slice/popcount_part_q_o_reg[0][3]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT5=3;LUT6=1"
20,0.417,5.000,4.580,1.105,3.475,0.759,5,"gen_lane[2].i_p2_pop_slice/bool_result_q_reg[49]/C","gen_lane[2].i_p2_pop_slice/popcount_part_q_o_reg[1][2]/D","P2 popcount capture","FDCE=2;LUT3=2;LUT5=2;LUT6=1"
21,0.417,5.000,4.580,1.105,3.475,0.759,5,"gen_lane[2].i_p2_pop_slice/bool_result_q_reg[49]/C","gen_lane[2].i_p2_pop_slice/popcount_part_q_o_reg[1][3]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT5=3;LUT6=1"
22,0.417,5.000,4.580,1.105,3.475,0.759,5,"gen_lane[3].i_p2_pop_slice/bool_result_q_reg[17]/C","gen_lane[3].i_p2_pop_slice/popcount_part_q_o_reg[0][2]/D","P2 popcount capture","FDCE=2;LUT3=2;LUT5=2;LUT6=1"
23,0.417,5.000,4.580,1.105,3.475,0.759,5,"gen_lane[3].i_p2_pop_slice/bool_result_q_reg[17]/C","gen_lane[3].i_p2_pop_slice/popcount_part_q_o_reg[0][3]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT5=3;LUT6=1"
24,0.417,5.000,4.580,1.105,3.475,0.759,5,"gen_lane[3].i_p2_pop_slice/bool_result_q_reg[49]/C","gen_lane[3].i_p2_pop_slice/popcount_part_q_o_reg[1][2]/D","P2 popcount capture","FDCE=2;LUT3=2;LUT5=2;LUT6=1"
25,0.417,5.000,4.580,1.105,3.475,0.759,5,"gen_lane[3].i_p2_pop_slice/bool_result_q_reg[49]/C","gen_lane[3].i_p2_pop_slice/popcount_part_q_o_reg[1][3]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT5=3;LUT6=1"
26,0.426,5.000,4.600,2.146,2.454,0.533,6,"gen_lane[0].i_p2_pop_slice/popcount_part_q_o_reg[0][0]/C","group_dist_q_reg[7]/D","P2 popcount capture","CARRY4=3;FDCE=2;LUT3=2;LUT5=1"
27,0.479,5.000,4.547,2.093,2.454,0.540,6,"gen_lane[0].i_p2_pop_slice/popcount_part_q_o_reg[0][0]/C","group_dist_q_reg[6]/D","P2 popcount capture","CARRY4=3;FDCE=2;LUT3=2;LUT5=1"
28,0.600,5.000,4.426,2.168,2.258,0.510,7,"gen_lane[2].i_p2_pop_slice/popcount_part_q_o_reg[1][0]/C","group_dist_q_reg[5]/D","P2 popcount capture","CARRY4=3;FDCE=2;LUT3=2;LUT5=1;LUT6=1"
29,0.671,5.000,4.326,1.105,3.221,0.745,5,"gen_lane[0].i_p2_pop_slice/bool_result_q_reg[17]/C","gen_lane[0].i_p2_pop_slice/popcount_part_q_o_reg[0][4]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT5=2;LUT6=2"
30,0.671,5.000,4.326,1.105,3.221,0.745,5,"gen_lane[0].i_p2_pop_slice/bool_result_q_reg[49]/C","gen_lane[0].i_p2_pop_slice/popcount_part_q_o_reg[1][4]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT5=2;LUT6=2"
31,0.671,5.000,4.326,1.105,3.221,0.745,5,"gen_lane[1].i_p2_pop_slice/bool_result_q_reg[17]/C","gen_lane[1].i_p2_pop_slice/popcount_part_q_o_reg[0][4]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT5=2;LUT6=2"
32,0.671,5.000,4.326,1.105,3.221,0.745,5,"gen_lane[1].i_p2_pop_slice/bool_result_q_reg[49]/C","gen_lane[1].i_p2_pop_slice/popcount_part_q_o_reg[1][4]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT5=2;LUT6=2"
33,0.671,5.000,4.326,1.105,3.221,0.745,5,"gen_lane[2].i_p2_pop_slice/bool_result_q_reg[17]/C","gen_lane[2].i_p2_pop_slice/popcount_part_q_o_reg[0][4]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT5=2;LUT6=2"
34,0.671,5.000,4.326,1.105,3.221,0.745,5,"gen_lane[2].i_p2_pop_slice/bool_result_q_reg[49]/C","gen_lane[2].i_p2_pop_slice/popcount_part_q_o_reg[1][4]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT5=2;LUT6=2"
35,0.671,5.000,4.326,1.105,3.221,0.745,5,"gen_lane[3].i_p2_pop_slice/bool_result_q_reg[17]/C","gen_lane[3].i_p2_pop_slice/popcount_part_q_o_reg[0][4]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT5=2;LUT6=2"
36,0.671,5.000,4.326,1.105,3.221,0.745,5,"gen_lane[3].i_p2_pop_slice/bool_result_q_reg[49]/C","gen_lane[3].i_p2_pop_slice/popcount_part_q_o_reg[1][4]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT5=2;LUT6=2"
37,0.680,5.000,4.346,2.088,2.258,0.520,7,"gen_lane[2].i_p2_pop_slice/popcount_part_q_o_reg[1][0]/C","group_dist_q_reg[4]/D","P2 popcount capture","CARRY4=3;FDCE=2;LUT3=2;LUT5=1;LUT6=1"
38,0.886,5.000,4.111,1.777,2.334,0.568,6,"a_q_reg[8]/C","st_q_reg[2]/D","TOP control","CARRY4=2;FDCE=2;LUT4=1;LUT6=3"
39,0.886,5.000,4.111,1.777,2.334,0.568,6,"a_q_reg[8]/C","st_q_reg[2]_rep/D","TOP control","CARRY4=2;FDCE=2;LUT4=1;LUT6=3"
40,0.886,5.000,4.111,1.777,2.334,0.568,6,"a_q_reg[8]/C","st_q_reg[2]_rep__0/D","TOP control","CARRY4=2;FDCE=2;LUT4=1;LUT6=3"
41,0.886,5.000,4.111,1.777,2.334,0.568,6,"a_q_reg[8]/C","st_q_reg[3]/D","TOP control","CARRY4=2;FDCE=2;LUT4=1;LUT6=3"
42,0.886,5.000,4.111,1.777,2.334,0.568,6,"a_q_reg[8]/C","st_q_reg[3]_rep/D","TOP control","CARRY4=2;FDCE=2;LUT4=1;LUT6=3"
43,0.902,5.000,4.124,1.864,2.260,0.548,5,"gen_lane[2].i_p2_pop_slice/popcount_part_q_o_reg[1][0]/C","group_dist_q_reg[3]/D","P2 popcount capture","CARRY4=2;FDCE=2;LUT3=2;LUT5=1"
44,0.914,5.000,4.083,1.777,2.306,0.565,6,"a_q_reg[8]/C","res_q_reg[1]/D","scalar response","CARRY4=2;FDCE=2;LUT4=1;LUT5=1;LUT6=2"
45,1.125,5.000,3.593,0.980,2.613,0.727,4,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg_0_3_63_63/DP/I","other","FDCE=1;LUT4=2;LUT5=1;LUT6=1;RAMD32=1"
46,1.125,5.000,3.593,0.980,2.613,0.727,4,"ecc_fold_word_q_reg[0]/C","ecc_product_odd_reg_0_3_0_0/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
47,1.125,5.000,3.593,0.980,2.613,0.727,4,"ecc_fold_word_q_reg[0]/C","ecc_product_odd_reg_0_3_10_10/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
48,1.125,5.000,3.593,0.980,2.613,0.727,4,"ecc_fold_word_q_reg[0]/C","ecc_product_odd_reg_0_3_11_11/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
49,1.125,5.000,3.593,0.980,2.613,0.727,4,"ecc_fold_word_q_reg[0]/C","ecc_product_odd_reg_0_3_12_12/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
50,1.125,5.000,3.593,0.980,2.613,0.727,4,"ecc_fold_word_q_reg[0]/C","ecc_product_odd_reg_0_3_13_13/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
51,1.125,5.000,3.593,0.980,2.613,0.727,4,"ecc_fold_word_q_reg[0]/C","ecc_product_odd_reg_0_3_14_14/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
52,1.125,5.000,3.593,0.980,2.613,0.727,4,"ecc_fold_word_q_reg[0]/C","ecc_product_odd_reg_0_3_15_15/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
53,1.125,5.000,3.593,0.980,2.613,0.727,4,"ecc_fold_word_q_reg[0]/C","ecc_product_odd_reg_0_3_16_16/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
54,1.125,5.000,3.593,0.980,2.613,0.727,4,"ecc_fold_word_q_reg[0]/C","ecc_product_odd_reg_0_3_17_17/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
55,1.125,5.000,3.593,0.980,2.613,0.727,4,"ecc_fold_word_q_reg[0]/C","ecc_product_odd_reg_0_3_18_18/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
56,1.125,5.000,3.593,0.980,2.613,0.727,4,"ecc_fold_word_q_reg[0]/C","ecc_product_odd_reg_0_3_19_19/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
57,1.125,5.000,3.593,0.980,2.613,0.727,4,"ecc_fold_word_q_reg[0]/C","ecc_product_odd_reg_0_3_1_1/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
58,1.125,5.000,3.593,0.980,2.613,0.727,4,"ecc_fold_word_q_reg[0]/C","ecc_product_odd_reg_0_3_20_20/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
59,1.125,5.000,3.593,0.980,2.613,0.727,4,"ecc_fold_word_q_reg[0]/C","ecc_product_odd_reg_0_3_21_21/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
60,1.125,5.000,3.593,0.980,2.613,0.727,4,"ecc_fold_word_q_reg[0]/C","ecc_product_odd_reg_0_3_22_22/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
61,1.125,5.000,3.593,0.980,2.613,0.727,4,"ecc_fold_word_q_reg[0]/C","ecc_product_odd_reg_0_3_23_23/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
62,1.125,5.000,3.593,0.980,2.613,0.727,4,"ecc_fold_word_q_reg[0]/C","ecc_product_odd_reg_0_3_24_24/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
63,1.125,5.000,3.593,0.980,2.613,0.727,4,"ecc_fold_word_q_reg[0]/C","ecc_product_odd_reg_0_3_25_25/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
64,1.125,5.000,3.593,0.980,2.613,0.727,4,"ecc_fold_word_q_reg[0]/C","ecc_product_odd_reg_0_3_26_26/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
65,1.125,5.000,3.593,0.980,2.613,0.727,4,"ecc_fold_word_q_reg[0]/C","ecc_product_odd_reg_0_3_27_27/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
66,1.125,5.000,3.593,0.980,2.613,0.727,4,"ecc_fold_word_q_reg[0]/C","ecc_product_odd_reg_0_3_28_28/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
67,1.125,5.000,3.593,0.980,2.613,0.727,4,"ecc_fold_word_q_reg[0]/C","ecc_product_odd_reg_0_3_29_29/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
68,1.125,5.000,3.593,0.980,2.613,0.727,4,"ecc_fold_word_q_reg[0]/C","ecc_product_odd_reg_0_3_2_2/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
69,1.125,5.000,3.593,0.980,2.613,0.727,4,"ecc_fold_word_q_reg[0]/C","ecc_product_odd_reg_0_3_30_30/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
70,1.125,5.000,3.593,0.980,2.613,0.727,4,"ecc_fold_word_q_reg[0]/C","ecc_product_odd_reg_0_3_3_3/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
71,1.125,5.000,3.593,0.980,2.613,0.727,4,"ecc_fold_word_q_reg[0]/C","ecc_product_odd_reg_0_3_4_4/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
72,1.125,5.000,3.593,0.980,2.613,0.727,4,"ecc_fold_word_q_reg[0]/C","ecc_product_odd_reg_0_3_5_5/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
73,1.125,5.000,3.593,0.980,2.613,0.727,4,"ecc_fold_word_q_reg[0]/C","ecc_product_odd_reg_0_3_6_6/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
74,1.125,5.000,3.593,0.980,2.613,0.727,4,"ecc_fold_word_q_reg[0]/C","ecc_product_odd_reg_0_3_7_7/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
75,1.125,5.000,3.593,0.980,2.613,0.727,4,"ecc_fold_word_q_reg[0]/C","ecc_product_odd_reg_0_3_8_8/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
76,1.125,5.000,3.593,0.980,2.613,0.727,4,"ecc_fold_word_q_reg[0]/C","ecc_product_odd_reg_0_3_9_9/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
77,1.128,5.000,3.869,1.000,2.869,0.742,4,"gen_lane[0].i_p2_pop_slice/bool_result_q_reg[17]/C","gen_lane[0].i_p2_pop_slice/popcount_part_q_o_reg[0][1]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT5=2;LUT6=1"
78,1.128,5.000,3.869,1.000,2.869,0.742,4,"gen_lane[0].i_p2_pop_slice/bool_result_q_reg[49]/C","gen_lane[0].i_p2_pop_slice/popcount_part_q_o_reg[1][1]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT5=2;LUT6=1"
79,1.128,5.000,3.869,1.000,2.869,0.742,4,"gen_lane[1].i_p2_pop_slice/bool_result_q_reg[17]/C","gen_lane[1].i_p2_pop_slice/popcount_part_q_o_reg[0][1]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT5=2;LUT6=1"
80,1.128,5.000,3.869,1.000,2.869,0.742,4,"gen_lane[1].i_p2_pop_slice/bool_result_q_reg[49]/C","gen_lane[1].i_p2_pop_slice/popcount_part_q_o_reg[1][1]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT5=2;LUT6=1"
81,1.128,5.000,3.869,1.000,2.869,0.742,4,"gen_lane[2].i_p2_pop_slice/bool_result_q_reg[17]/C","gen_lane[2].i_p2_pop_slice/popcount_part_q_o_reg[0][1]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT5=2;LUT6=1"
82,1.128,5.000,3.869,1.000,2.869,0.742,4,"gen_lane[2].i_p2_pop_slice/bool_result_q_reg[49]/C","gen_lane[2].i_p2_pop_slice/popcount_part_q_o_reg[1][1]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT5=2;LUT6=1"
83,1.128,5.000,3.869,1.000,2.869,0.742,4,"gen_lane[3].i_p2_pop_slice/bool_result_q_reg[17]/C","gen_lane[3].i_p2_pop_slice/popcount_part_q_o_reg[0][1]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT5=2;LUT6=1"
84,1.128,5.000,3.869,1.000,2.869,0.742,4,"gen_lane[3].i_p2_pop_slice/bool_result_q_reg[49]/C","gen_lane[3].i_p2_pop_slice/popcount_part_q_o_reg[1][1]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT5=2;LUT6=1"
85,1.144,5.000,3.574,0.980,2.594,0.726,4,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg_0_3_32_32/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
86,1.144,5.000,3.574,0.980,2.594,0.726,4,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg_0_3_33_33/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
87,1.144,5.000,3.574,0.980,2.594,0.726,4,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg_0_3_34_34/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
88,1.144,5.000,3.574,0.980,2.594,0.726,4,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg_0_3_35_35/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
89,1.144,5.000,3.574,0.980,2.594,0.726,4,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg_0_3_36_36/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
90,1.144,5.000,3.574,0.980,2.594,0.726,4,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg_0_3_37_37/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
91,1.144,5.000,3.574,0.980,2.594,0.726,4,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg_0_3_38_38/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
92,1.144,5.000,3.574,0.980,2.594,0.726,4,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg_0_3_39_39/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
93,1.144,5.000,3.574,0.980,2.594,0.726,4,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg_0_3_40_40/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
94,1.144,5.000,3.574,0.980,2.594,0.726,4,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg_0_3_41_41/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
95,1.144,5.000,3.574,0.980,2.594,0.726,4,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg_0_3_42_42/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
96,1.144,5.000,3.574,0.980,2.594,0.726,4,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg_0_3_43_43/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
97,1.144,5.000,3.574,0.980,2.594,0.726,4,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg_0_3_44_44/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
98,1.144,5.000,3.574,0.980,2.594,0.726,4,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg_0_3_45_45/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
99,1.144,5.000,3.574,0.980,2.594,0.726,4,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg_0_3_46_46/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
100,1.144,5.000,3.574,0.980,2.594,0.726,4,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg_0_3_47_47/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
101,1.144,5.000,3.574,0.980,2.594,0.726,4,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg_0_3_48_48/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
102,1.144,5.000,3.574,0.980,2.594,0.726,4,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg_0_3_49_49/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
103,1.144,5.000,3.574,0.980,2.594,0.726,4,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg_0_3_50_50/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
104,1.144,5.000,3.574,0.980,2.594,0.726,4,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg_0_3_51_51/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
105,1.144,5.000,3.574,0.980,2.594,0.726,4,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg_0_3_52_52/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
106,1.144,5.000,3.574,0.980,2.594,0.726,4,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg_0_3_53_53/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
107,1.144,5.000,3.574,0.980,2.594,0.726,4,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg_0_3_54_54/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
108,1.144,5.000,3.574,0.980,2.594,0.726,4,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg_0_3_55_55/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
109,1.144,5.000,3.574,0.980,2.594,0.726,4,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg_0_3_56_56/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
110,1.144,5.000,3.574,0.980,2.594,0.726,4,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg_0_3_57_57/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
111,1.144,5.000,3.574,0.980,2.594,0.726,4,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg_0_3_58_58/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
112,1.144,5.000,3.574,0.980,2.594,0.726,4,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg_0_3_59_59/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
113,1.144,5.000,3.574,0.980,2.594,0.726,4,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg_0_3_60_60/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
114,1.144,5.000,3.574,0.980,2.594,0.726,4,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg_0_3_61_61/DP/I","other","FDCE=1;LUT4=1;LUT5=1;LUT6=2;RAMD32=1"
